code	symbol
0	Control
2201	11957601
2202	11957615
2203	11957618
2204	11957621
2205	11957626
2206	11957630
2207	11957648
2208	11957651
2209	11957657
2210	11957665
2211	11957668
2212	11957684
2213	11957685
2214	11957703
2215	11957706
2216	11957711
2217	11957713
2218	11957721
2219	11957722
2220	119583
2221	119584
2222	11960271
2223	11960528
2224	11960529
2225	119607
2226	11960895
2227	11963435
2228	11964036
2229	11964785
2230	11965427
2231	11965767
2232	11968038
2233	11968389
2234	11968737
2235	11968867
2236	11968944
2237	11968990
2238	11969466
2239	11969542
2240	11970
2241	11970251
2242	11972
2243	11972361
2244	11973122
2245	11973736
2246	11977243
2247	11977753
2248	11978790
2249	11978813
2250	11979774
2251	11979778
2252	119803
2253	11980942
2254	11982272
2255	11982640
2256	11982641
2257	119828
2258	11983295
2259	11983303
2260	11984561
2261	11984591
2262	11989381
2263	11990416
2264	119921
2265	11992146
2266	11993865
2267	11993928
2268	11994011
2269	11994182
2270	11994185
2271	11995774
2272	11996485
2273	11998198
2274	11998575
2275	12000240
2276	12000419
2277	12000657
2278	12000797
2279	12000799
2280	12001014
2281	12003241
2282	12004146
2283	12004215
2284	12004949
2285	12004950
2286	12005957
2287	120101
2288	1201549
2289	1201964
2290	1201976
2291	1203
2292	12033284
2293	12035
2294	1204
2295	12041
2296	12042896
2297	12043281
2298	12044741
2299	12046
2300	1204893
2301	1206243
2302	12068863
2303	12073
2304	120742
2305	1208294
2306	1208332
2307	1208412
2308	12093170
2309	12093171
2310	12097
2311	121000421
2312	121017134
2313	121017140
2314	121017149
2315	121017157
2316	121017181
2317	121017194
2318	121017236
2319	121017237
2320	121017238
2321	121017239
2322	121017242
2323	121017244
2324	121017245
2325	121017247
2326	121017263
2327	121017374
2328	121017381
2329	121017714
2330	121017819
2331	121018209
2332	121018307
2333	121018312
2334	121018320
2335	121018791
2336	121018916
2337	121018920
2338	121018937
2339	121019857
2340	121019877
2341	121020148
2342	121020155
2343	121020207
2344	121020318
2345	121020668
2346	121020681
2347	121020690
2348	121020711
2349	121020712
2350	121020739
2351	121020757
2352	121020765
2353	121020867
2354	121020956
2355	121020973
2356	121020988
2357	121021194
2358	121021198
2359	121021201
2360	121021210
2361	121021222
2362	121021229
2363	121021235
2364	121021238
2365	121021281
2366	121021513
2367	121021521
2368	121021592
2369	121021743
2370	121021758
2371	121022043
2372	121022094
2373	121022129
2374	121022219
2375	121022221
2376	121022224
2377	121022228
2378	121022232
2379	121022253
2380	121022286
2381	121022320
2382	121022398
2383	121022748
2384	121022763
2385	121022788
2386	121022789
2387	121022871
2388	121023280
2389	121023390
2390	121025
2391	121026828
2392	12105
2393	121051
2394	121052471
2395	121067497
2396	121078552
2397	121079985
2398	12108541
2399	12108781
2400	121094443
2401	121097
2402	121115890
2403	121118423
2404	121118444
2405	121118611
2406	121118721
2407	121122815
2408	121134225
2409	121142837
2410	121152282
2411	121152619
2412	121152621
2413	121153567
2414	121154490
2415	121159545
2416	121160424
2417	12116202
2418	121165151
2419	121165550
2420	121170414
2421	121170611
2422	121172174
2423	121172355
2424	121175392
2425	121175513
2426	121175531
2427	121179098
2428	121179395
2429	121181804
2430	121184053
2431	121184059
2432	121184323
2433	121184353
2434	121184656
2435	121185317
2436	121185578
2437	121185589
2438	121185591
2439	121185624
2440	121185652
2441	121185662
2442	121185668
2443	121187336
2444	121187391
2445	121187431
2446	121187434
2447	121190862
2448	121190951
2449	121190967
2450	121191001
2451	121191017
2452	121191036
2453	121191078
2454	121191120
2455	121191918
2456	121191979
2457	121193800
2458	121198017
2459	121198385
2460	121198390
2461	121206928
2462	121207174
2463	12121
2464	12122
2465	121225870
2466	121230107
2467	121230617
2468	121230973
2469	121230976
2470	121230984
2471	121231408
2472	121231410
2473	121231412
2474	121231417
2475	121231495
2476	121232405
2477	121232406
2478	121235322
2479	121241170
2480	121241171
2481	121247164
2482	121248172
2483	121248200
2484	121249
2485	121249291
2486	121256411
2487	121268274
2488	121269225
2489	12127
2490	121271792
2491	121280087
2492	121293929
2493	121305852
2494	121317937
2495	12132
2496	121322599
2497	121327414
2498	121328278
2499	12133289
2500	121333423
2501	121334433
2502	121334440
2503	1213452
2504	12134997
2505	12135546
2506	121364823
2507	12136798
2508	121372887
2509	12137312
2510	121373418
2511	12137509
2512	121378588
2513	121383526
2514	121392541
2515	121396
2516	121398766
2517	121408882
2518	121410806
2519	121412508
2520	121416213
2521	121418176
2522	121418768
2523	121424047
2524	121427831
2525	121427834
2526	121432902
2527	121435663
2528	121439966
2529	121439991
2530	121448545
2531	121457027
2532	121457109
2533	121473004
2534	121480897
2535	121487936
2536	121488167
2537	121490161
2538	121499143
2539	121499159
2540	121499171
2541	12150
2542	121513867
2543	121513870
2544	121513876
2545	121513886
2546	121513897
2547	121513909
2548	121515
2549	121540649
2550	121586
2551	121587
2552	12159
2553	121595900
2554	121596128
2555	121596142
2556	121596329
2557	121605669
2558	121605675
2559	121605700
2560	121605816
2561	12179987
2562	1218
2563	121839
2564	121877
2565	121878
2566	121879
2567	121888
2568	121891
2569	121892
2570	1219
2571	121926
2572	121928
2573	121930
2574	121935
2575	121967
2576	1220
2577	122023
2578	1220374
2579	122044
2580	122070
2581	122077
2582	122097
2583	1221
2584	122121
2585	122123
2586	122125
2587	122136
2588	122150
2589	122160399
2590	122160505
2591	122160550
2592	122160555
2593	122160556
2594	122160558
2595	122160559
2596	122160560
2597	122160567
2598	122160671
2599	122160675
2600	122161186
2601	122161299
2602	122161543
2603	122161741
2604	122161915
2605	122161989
2606	122161993
2607	122161995
2608	122162
2609	122162016
2610	122162020
2611	122162069
2612	122162135
2613	122162349
2614	122162808
2615	122162835
2616	122169315
2617	122170
2618	122172572
2619	122172830
2620	122173063
2621	122178085
2622	122180069
2623	122181886
2624	122183243
2625	122184970
2626	122185976
2627	122186025
2628	122187564
2629	122188
2630	122188560
2631	122189255
2632	122190433
2633	122190591
2634	122191483
2635	122197581
2636	122197584
2637	122198132
2638	122198133
2639	122198188
2640	122198706
2641	122199236
2642	1222
2643	122207761
2644	122215
2645	122235844
2646	122243179
2647	122243228
2648	122243231
2649	122243251
2650	122243418
2651	122243602
2652	122243772
2653	122243796
2654	122243825
2655	122244482
2656	122244982
2657	122245028
2658	122245055
2659	122245104
2660	122245115
2661	122245222
2662	122245282
2663	122245292
2664	122245297
2665	122245305
2666	122245346
2667	122245432
2668	122245618
2669	122245629
2670	122245860
2671	122245866
2672	122245884
2673	122246019
2674	122246028
2675	122246073
2676	122246074
2677	122246075
2678	122246087
2679	122246294
2680	122246482
2681	122246518
2682	122246608
2683	122246830
2684	122246857
2685	122246859
2686	122246862
2687	122246865
2688	122253
2689	122255283
2690	122263364
2691	122263906
2692	122270229
2693	122272
2694	122273967
2695	122276163
2696	122276240
2697	122276384
2698	122277
2699	122277377
2700	122280978
2701	122283055
2702	122295
2703	122327
2704	122335
2705	122340
2706	122360845
2707	122390213
2708	122412735
2709	122412736
2710	122412737
2711	122424426
2712	122432036
2713	122443390
2714	122453014
2715	122455312
2716	12248889
2717	12249889
2718	1225
2719	122507647
2720	122507744
2721	122508151
2722	12251
2723	122510185
2724	122527275
2725	122531750
2726	122531786
2727	122531799
2728	122536283
2729	12253678
2730	12253688
2731	122539896
2732	122540493
2733	122540908
2734	122551841
2735	122554535
2736	122583088
2737	122585383
2738	122596923
2739	122618
2740	122623
2741	122633900
2742	122640149
2743	122640156
2744	122651
2745	122654476
2746	122656119
2747	122666778
2748	122667
2749	122668091
2750	122669401
2751	122670110
2752	122672
2753	122678117
2754	122685
2755	122703613
2756	122703688
2757	122705218
2758	122705799
2759	122705986
2760	122705987
2761	122705989
2762	122705990
2763	122705996
2764	122705997
2765	122706002
2766	122707126
2767	122718
2768	122724
2769	122738
2770	122767
2771	122783
2772	122797
2773	12283
2774	12284
2775	122844
2776	122850
2777	12285822
2778	122903
2779	12292
2780	12296
2781	12299879
2782	12300056
2783	12300142
2784	12301
2785	123015
2786	12302076
2787	12302120
2788	12303047
2789	12303266
2790	12303281
2791	12303839
2792	12304700
2793	12305198
2794	12305221
2795	12305280
2796	12305761
2797	12305986
2798	12309103
2799	12309456
2800	12310041
2801	12310288
2802	12310313
2803	12310757
2804	123131800
2805	123132012
2806	123132014
2807	123132213
2808	123132228
2809	123132899
2810	12313579
2811	12313704
2812	12314280
2813	12314399
2814	12314427
2815	12315005
2816	12315075
2817	12315192
2818	12315350
2819	12315507
2820	12321145
2821	123221518
2822	1233
2823	12333107
2824	12333113
2825	123357
2826	1234
2827	12351242
2828	1235170
2829	12354987
2830	12355589
2831	12358880
2832	12358918
2833	123596
2834	1236
2835	123600
2836	123603
2837	123607
2838	123608
2839	123610
2840	123617
2841	123618
2842	123619
2843	123630
2844	123631
2845	12366
2846	123662
2847	123664
2848	123674
2849	123683
2850	123686
2851	123692
2852	123698
2853	1237118
2854	123755
2855	123767
2856	123773279
2857	123794
2858	123805
2859	123822
2860	123823
2861	123831
2862	123837
2863	12385463
2864	123868
2865	12387471
2866	123879
2867	12388
2868	123913
2869	123920
2870	123932
2871	123935
2872	123936
2873	123964
2874	123966
2875	123976
2876	123981
2877	123983
2878	123985
2879	124005
2880	124007
2881	124025
2882	12403
2883	124034
2884	124039
2885	12404
2886	124052
2887	124062
2888	124069
2889	124072
2890	124079495
2891	124081865
2892	124081876
2893	124081896
2894	124085867
2895	124087
2896	124089453
2897	124091011
2898	124091040
2899	124091099
2900	124096575
2901	124106089
2902	12411107
2903	124111565
2904	124121703
2905	124121823
2906	124122366
2907	124125214
2908	124126348
2909	1241327
2910	1241420
2911	1241459
2912	124146310
2913	124146374
2914	124147085
2915	1241477
2916	124147932
2917	124149825
2918	124150499
2919	124155204
2920	124172
2921	124173720
2922	124190914
2923	12420
2924	1242010
2925	124201611
2926	124201614
2927	124201619
2928	124201834
2929	124202168
2930	124203663
2931	124203831
2932	124203834
2933	124203912
2934	124203921
2935	124219
2936	124220043
2937	124220051
2938	124220414
2939	124220601
2940	124222272
2941	124222343
2942	124222436
2943	124223327
2944	124226581
2945	124246
2946	124249
2947	1242547
2948	12425537
2949	1242560
2950	1242564
2951	1243
2952	124303645
2953	1243054
2954	124334
2955	124343
2956	124404458
2957	1244199
2958	12442762
2959	12442765
2960	1244300
2961	12444517
2962	12444674
2963	12447
2964	124488037
2965	124489981
2966	1245
2967	124510520
2968	124557520
2969	12456
2970	1245700
2971	124585685
2972	124603199
2973	1246059
2974	12462
2975	124647268
2976	1246750
2977	124704
2978	12471560
2979	12473
2980	124735
2981	12474112
2982	12478
2983	1248117
2984	124835980
2985	124846
2986	12485237
2987	124887
2988	1249064
2989	124918974
2990	12492
2991	124928622
2992	124928704
2993	12495315
2994	125
2995	125017
2996	125085
2997	125098
2998	125101
2999	1251584
3000	125181616
3001	125181853
3002	125181875
3003	1252831
3004	125286314
3005	12530
3006	12531
3007	12533
3008	125347
3009	12535373
3010	125358
3011	1254
3012	12540
3013	125407509
3014	1254374
3015	12544
3016	125468
3017	125516
3018	125519
3019	12555
3020	125564
3021	125595
3022	12560
3023	12566
3024	1257
3025	1257201
3026	1257352
3027	12575
3028	125782
3029	1258678
3030	12591
3031	1259573
3032	12597
3033	12598376
3034	12598458
3035	12599
3036	126
3037	126041
3038	12612431
3039	1261254
3040	1261290
3041	1261822
3042	1261872
3043	126203
3044	12625909
3045	126274
3046	1262839
3047	126388
3048	126402
3049	12647
3050	126476626
3051	126482037
3052	12650292
3053	1265060
3054	126565
3055	126582741
3056	126599606
3057	12661864
3058	126637809
3059	126642132
3060	126648559
3061	12665
3062	12668019
3063	126688
3064	126689157
3065	126694105
3066	126696039
3067	126697428
3068	126697616
3069	126711307
3070	126715380
3071	126752361
3072	126757
3073	126769
3074	1268142
3075	126843227
3076	126843229
3077	126843232
3078	126843233
3079	126843234
3080	126850246
3081	126850275
3082	126850302
3083	126850578
3084	126850956
3085	126850979
3086	126850990
3087	126850992
3088	126851014
3089	126851065
3090	126851188
3091	126851205
3092	126851210
3093	126851305
3094	126851308
3095	126851398
3096	126851534
3097	126851567
3098	126851594
3099	126851630
3100	126851732
3101	126851742
3102	126851745
3103	126851791
3104	126851857
3105	126851886
3106	126851923
3107	126851948
3108	126852029
3109	126852234
3110	126852417
3111	126852443
3112	126852851
3113	126852861
3114	126852891
3115	126852920
3116	126852921
3117	126852960
3118	126853119
3119	126853334
3120	126853521
3121	126853730
3122	126853794
3123	126853887
3124	126854000
3125	126854014
3126	126854018
3127	126854022
3128	126854025
3129	126854027
3130	126854052
3131	126854165
3132	126854177
3133	126854240
3134	126854281
3135	126854298
3136	126854407
3137	126854506
3138	126854518
3139	126854531
3140	126854533
3141	126854534
3142	126854569
3143	126854681
3144	126854937
3145	126854982
3146	126855049
3147	126855051
3148	126855146
3149	126855181
3150	126855219
3151	126855295
3152	126855363
3153	126855386
3154	126855402
3155	126855407
3156	126855409
3157	126855549
3158	126855650
3159	126855710
3160	126855763
3161	126855766
3162	126855772
3163	126856123
3164	126856378
3165	126856481
3166	126856494
3167	126856511
3168	126856594
3169	126857216
3170	126857461
3171	126863351
3172	126863435
3173	126864209
3174	126864389
3175	126865086
3176	126872739
3177	1268985
3178	126933428
3179	126941
3180	126941085
3181	126941928
3182	126944877
3183	126944968
3184	126945041
3185	1269518
3186	126953647
3187	126953701
3188	126953876
3189	126953913
3190	126953956
3191	126953977
3192	126954138
3193	126954320
3194	126954349
3195	126954494
3196	126954624
3197	126954704
3198	126954778
3199	126954879
3200	126954941
3201	126954998
3202	126955001
3203	126955005
3204	126961335
3205	126961735
3206	126968712
3207	126969904
3208	126969923
3209	1269845
3210	12699
3211	127
3212	127020966
3213	127020969
3214	127025628
3215	127029348
3216	127030711
3217	127032557
3218	127035871
3219	127037084
3220	127042122
3221	127043724
3222	127043849
3223	127044030
3224	127044078
3225	127045422
3226	127047527
3227	127047919
3228	127048619
3229	127050086
3230	127053601
3231	12707042
3232	12714644
3233	127150
3234	127153
3235	127244279
3236	127255372
3237	127255607
3238	127255617
3239	127255645
3240	127258928
3241	127264445
3242	12736
3243	127382
3244	127404
3245	127509
3246	127584
3247	127601
3248	127676
3249	127722
3250	1277412
3251	1277431
3252	127779
3253	127832
3254	12785
3255	127856
3256	127861
3257	127872
3258	127883
3259	127894
3260	127898
3261	12790158
3262	12790923
3263	12791166
3264	127939
3265	127951
3266	12796039
3267	12799467
3268	127998
3269	12801781
3270	128018
3271	128019
3272	12810432
3273	1281336
3274	1281731
3275	128268
3276	1282817
3277	128355
3278	1283913
3279	12841769
3280	12855889
3281	12855920
3282	128563
3283	1285940
3284	12866477
3285	1286902
3286	128737
3287	1287820
3288	12884652
3289	128878
3290	1288922
3291	1288929
3292	1289024
3293	128919
3294	12892
3295	12895728
3296	12896796
3297	129009857
3298	129009864
3299	129009888
3300	129009890
3301	129009891
3302	129009913
3303	129009918
3304	129009924
3305	129009942
3306	129009943
3307	129009959
3308	129009963
3309	129009966
3310	129009973
3311	129009977
3312	129009987
3313	129009994
3314	129010004
3315	129010007
3316	129010022
3317	129010024
3318	129010025
3319	129010031
3320	129010049
3321	129010070
3322	129010071
3323	129010073
3324	129010074
3325	129010078
3326	129010506
3327	129010511
3328	129011821
3329	129012053
3330	129012190
3331	129012193
3332	129012194
3333	129012195
3334	129044
3335	129045720
3336	129051185
3337	129051973
3338	129052025
3339	129052159
3340	129053037
3341	129053491
3342	129072285
3343	129073603
3344	129074791
3345	129080919
3346	12909391
3347	129096972
3348	129101638
3349	129103609
3350	129110632
3351	129111
3352	129116690
3353	12912363
3354	129188708
3355	1292
