,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
59,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 6.911397921485006, 'MSE': 0.0029796762110502095, 'MAE': 0.025645146217576603, 'Spearman': 0.2043743155502164, 'Pearson': 0.2801173187648728}",lasso_baseline_LPM_emb_old,L2,6.911397921485006,0.0029796762110502095,0.025645146217576603,0.2043743155502164,0.2801173187648728,K562
60,,A549.0,,Experimental error (quantile 0.9),,8.42314901112049,,,,,A549
61,,A549.1,,Experimental error (quantile 0.9),,8.141236544780467,,,,,A549
62,,A549.2,,Experimental error (quantile 0.9),,8.042853369150817,,,,,A549
63,,A549.3,,Experimental error (quantile 0.9),,7.41958938318691,,,,,A549
64,,A549.4,,Experimental error (quantile 0.9),,8.659576979093812,,,,,A549
65,,K562.0,,Experimental error (quantile 0.9),,8.581178287933211,,,,,K562
66,,K562.1,,Experimental error (quantile 0.9),,8.878516273277,,,,,K562
67,,K562.2,,Experimental error (quantile 0.9),,8.256902886480333,,,,,K562
68,,K562.3,,Experimental error (quantile 0.9),,7.490454378920924,,,,,K562
69,,K562.4,,Experimental error (quantile 0.9),,8.678081511513469,,,,,K562
70,,MCF7.0,,Experimental error (quantile 0.9),,5.835299954101728,,,,,MCF7
71,,MCF7.1,,Experimental error (quantile 0.9),,5.67795448539964,,,,,MCF7
72,,MCF7.2,,Experimental error (quantile 0.9),,5.799674000969151,,,,,MCF7
73,,MCF7.3,,Experimental error (quantile 0.9),,5.711581475467723,,,,,MCF7
74,,MCF7.4,,Experimental error (quantile 0.9),,7.8963998410468115,,,,,MCF7
