,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
10,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.31598901748657227, 'average_precision': 0.6614959239959717, 'f1_score': 0.6076394319534302, 'recall': 0.614517867565155, 'precision': 0.6102295517921448, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_fragment,0.31598901748657227,0.6614959239959717,0.6076394319534302,0.614517867565155,0.6102295517921448,,,f1_score,CVCL_0023,
11,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.3202923536300659, 'average_precision': 0.669194757938385, 'f1_score': 0.6159211993217468, 'recall': 0.6222372055053711, 'precision': 0.6204872727394104, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,0.3202923536300659,0.669194757938385,0.6159211993217468,0.6222372055053711,0.6204872727394104,,,f1_score,CVCL_0023,
12,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.3097968101501465, 'average_precision': 0.6628764867782593, 'f1_score': 0.6107802987098694, 'recall': 0.6167068481445312, 'precision': 0.6144352555274963, 'primary_metric': 'f1_score'}",boltz_affinity_probability_binary_fragment,0.3097968101501465,0.6628764867782593,0.6107802987098694,0.6167068481445312,0.6144352555274963,,,f1_score,CVCL_0023,
13,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.278368204832077, 'average_precision': 0.6496822834014893, 'f1_score': 0.6078835725784302, 'recall': 0.6134939789772034, 'precision': 0.6119199991226196, 'primary_metric': 'f1_score'}",boltz_affinity_probability_binary_protein,0.278368204832077,0.6496822834014893,0.6078835725784302,0.6134939789772034,0.6119199991226196,,,f1_score,CVCL_0023,
14,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.2722581923007965, 'average_precision': 0.6428612470626831, 'f1_score': 0.5992239713668823, 'recall': 0.6098147630691528, 'precision': 0.6019891500473022, 'primary_metric': 'f1_score'}",secfp,0.2722581923007965,0.6428612470626831,0.5992239713668823,0.6098147630691528,0.6019891500473022,,,f1_score,CVCL_0023,
15,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.28937456011772156, 'average_precision': 0.6544210910797119, 'f1_score': 0.6055585145950317, 'recall': 0.614872395992279, 'precision': 0.6173500418663025, 'primary_metric': 'f1_score'}",erg,0.28937456011772156,0.6544210910797119,0.6055585145950317,0.614872395992279,0.6173500418663025,,,f1_score,CVCL_0023,
16,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.3026987910270691, 'average_precision': 0.6595423817634583, 'f1_score': 0.6072530150413513, 'recall': 0.6128277778625488, 'precision': 0.6148938536643982, 'primary_metric': 'f1_score'}",MolT5,0.3026987910270691,0.6595423817634583,0.6072530150413513,0.6128277778625488,0.6148938536643982,,,f1_score,CVCL_0023,
17,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.2705188989639282, 'average_precision': 0.644258975982666, 'f1_score': 0.602236270904541, 'recall': 0.6074715256690979, 'precision': 0.605341911315918, 'primary_metric': 'f1_score'}",avalon,0.2705188989639282,0.644258975982666,0.602236270904541,0.6074715256690979,0.605341911315918,,,f1_score,CVCL_0023,
18,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.28105995059013367, 'average_precision': 0.6473731398582458, 'f1_score': 0.600241482257843, 'recall': 0.6064243316650391, 'precision': 0.6019729971885681, 'primary_metric': 'f1_score'}",ecfp:2,0.28105995059013367,0.6473731398582458,0.600241482257843,0.6064243316650391,0.6019729971885681,,,f1_score,CVCL_0023,
19,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.2807632088661194, 'average_precision': 0.6471894383430481, 'f1_score': 0.5961940288543701, 'recall': 0.5990111231803894, 'precision': 0.6070258617401123, 'primary_metric': 'f1_score'}",unimol2-570m-H,0.2807632088661194,0.6471894383430481,0.5961940288543701,0.5990111231803894,0.6070258617401123,,,f1_score,CVCL_0023,
